,player_id,name,season,round,team_rank,opponent_team_rank,team_pot,opp_pot,concede_pot,opp_concede_pot,prev_points,form_points,total_points,long_form,ict_form
15949,431,Evans,2016/17,3,10,6,1.0,1.5,1.0,0.5,0.0,4.333333333333333,8,0.0,1.7
16023,433,Dawson,2016/17,3,10,6,1.0,1.5,1.0,0.5,1.0,4.0,6,0.0,3.3666666666666667
16134,436,McAuley,2016/17,3,10,6,1.0,1.5,1.0,0.5,7.0,6.666666666666668,6,0.0,4.366666666666666
16728,452,Collins,2016/17,3,12,1,1.0,2.5,1.0,0.5,6.0,5.0,1,0.0,5.8
16766,453,Reid,2016/17,3,12,1,1.0,2.5,1.0,0.5,5.0,2.333333333333333,1,0.0,2.1333333333333333
16880,456,Ogbonna,2016/17,3,12,1,1.0,2.5,1.0,0.5,0.0,0.0,1,0.0,0.0
16918,457,Byram,2016/17,3,12,1,1.0,2.5,1.0,0.5,5.0,2.333333333333333,1,0.0,2.1
17677,477,Barragán,2016/17,3,6,10,1.5,1.0,0.5,1.0,2.0,3.333333333333333,6,0.0,2.8666666666666667
17936,484,Holding,2016/17,3,8,18,1.5,1.0,0.5,0.5,5.0,2.333333333333333,2,0.0,2.9333333333333336
18341,495,Holgate,2016/17,3,4,20,0.5,0.5,2.5,2.0,7.0,5.333333333333333,7,0.0,4.1000000000000005
18489,499,Djilobodji,2016/17,3,16,15,1.0,0.5,0.5,2.5,1.0,0.0,2,0.0,0.0
18711,505,Masuaku,2016/17,3,12,1,1.0,2.5,1.0,0.5,7.0,3.6666666666666665,3,0.0,3.233333333333333
18749,506,Love,2016/17,3,16,15,1.0,0.5,0.5,2.5,1.0,0.6666666666666666,1,0.0,2.033333333333333
19933,538,Manquillo,2016/17,3,16,15,1.0,0.5,0.5,2.5,0.0,0.0,2,0.0,0.0
20003,540,Janmaat,2016/17,3,18,8,1.0,1.5,0.5,0.5,0.0,0.0,1,0.0,0.0
75,3,Koscielny,2016/17,4,7,18,2.5,1.0,3.0,1.0,2.0,6.333333333333332,10,0.0,4.7
183,6,Bellerín,2016/17,4,7,18,2.5,1.0,3.0,1.0,2.0,4.333333333333333,2,0.0,4.466666666666666
327,10,Monreal,2016/17,4,7,18,2.5,1.0,3.0,1.0,2.0,4.0,1,0.0,3.7000000000000006
1090,31,Francis,2016/17,4,14,12,2.0,1.5,2.5,0.5,2.0,3.333333333333333,6,0.0,3.9
1128,32,Steve Cook,2016/17,4,14,12,2.0,1.5,2.5,0.5,2.0,3.333333333333333,7,0.0,6.500000000000001
1166,33,Daniels,2016/17,4,14,12,2.0,1.5,2.5,0.5,2.0,4.0,8,0.0,3.433333333333333
1204,34,Smith,2016/17,4,14,12,2.0,1.5,2.5,0.5,2.0,5.0,11,0.0,3.966666666666667
2001,55,Lowton,2016/17,4,15,8,1.0,2.5,1.3333333333333333,2.5,1.0,3.333333333333333,2,0.0,4.2
2039,56,Mee,2016/17,4,15,8,1.0,2.5,1.3333333333333333,2.5,1.0,2.6666666666666665,1,0.0,2.9333333333333336
2077,57,Ward,2016/17,4,15,8,1.0,2.5,1.3333333333333333,2.5,1.0,3.0,2,0.0,1.366666666666667
2115,58,Keane,2016/17,4,15,8,1.0,2.5,1.3333333333333333,2.5,0.0,2.6666666666666665,2,0.0,2.533333333333333
2759,75,Terry,2016/17,4,2,13,1.0,1.0,2.0,1.5,6.0,2.6666666666666665,0,0.0,3.5
2796,76,Ivanovic,2016/17,4,2,13,1.0,1.0,2.0,1.5,5.0,4.333333333333333,6,0.0,4.066666666666666
2833,77,Azpilicueta,2016/17,4,2,13,1.0,1.0,2.0,1.5,7.0,3.333333333333333,1,0.0,3.6333333333333333
2870,78,Cahill,2016/17,4,2,13,1.0,1.0,2.0,1.5,6.0,2.6666666666666665,1,0.0,2.2000000000000006
3831,104,Dann,2016/17,4,11,9,1.0,2.0,1.0,3.0,9.0,4.0,2,0.0,7.233333333333332
3868,105,Ward,2016/17,4,11,9,1.0,2.0,1.0,3.0,2.0,1.6666666666666667,1,0.0,3.566666666666667
3905,106,Kelly,2016/17,4,11,9,1.0,2.0,1.0,3.0,1.0,1.3333333333333333,2,0.0,0.8333333333333334
3942,107,Delaney,2016/17,4,11,9,1.0,2.0,1.0,3.0,1.0,3.0,2,0.0,2.7666666666666675
4611,125,Baines,2016/17,4,3,19,2.5,2.5,1.0,2.5,7.0,5.666666666666668,8,0.0,5.033333333333333
4649,126,Coleman,2016/17,4,3,19,2.5,2.5,1.0,2.5,0.0,0.0,6,0.0,0.0
4687,127,Jagielka,2016/17,4,3,19,2.5,2.5,1.0,2.5,8.0,5.333333333333333,6,0.0,3.2
4725,128,Stones,2016/17,4,1,4,3.0,1.5,1.0,1.0,1.0,1.3333333333333333,2,0.0,2.5
4761,129,Galloway,2016/17,4,3,14,2.5,2.0,1.0,2.5,6.0,0.0,2,0.0,0.0
5517,149,Davies,2016/17,4,8,15,2.5,1.0,2.5,1.3333333333333333,2.0,5.333333333333333,2,0.0,6.566666666666666
5631,152,Robertson,2016/17,4,8,15,2.5,1.0,2.5,1.3333333333333333,2.0,3.6666666666666665,2,0.0,3.4000000000000004
6198,167,Morgan,2016/17,4,16,6,1.0,4.0,2.5,1.0,8.0,4.666666666666667,0,0.0,4.0666666666666655
6235,168,Fuchs,2016/17,4,16,6,1.0,4.0,2.5,1.0,2.0,2.6666666666666665,0,0.0,1.9000000000000004
6383,172,Simpson,2016/17,4,16,6,1.0,4.0,2.5,1.0,1.0,2.333333333333333,0,0.0,2.0
6420,173,Huth,2016/17,4,16,6,1.0,4.0,2.5,1.0,4.0,3.0,-1,0.0,2.6666666666666665
6494,175,Hernández,2016/17,4,16,6,1.0,4.0,2.5,1.0,1.0,0.0,0,0.0,0.0
7126,192,Moreno,2016/17,4,6,16,4.0,1.0,1.0,2.5,1.0,0.6666666666666666,1,0.0,0.9333333333333332
7164,193,Clyne,2016/17,4,6,16,4.0,1.0,1.0,2.5,2.0,1.6666666666666667,2,0.0,5.199999999999998
7354,198,Stewart,2016/17,4,6,16,4.0,1.0,1.0,2.5,1.0,1.0,1,0.0,0.13333333333333333
7392,199,Matip,2016/17,4,6,16,4.0,1.0,1.0,2.5,1.0,0.0,2,0.0,0.0
8184,220,Kolarov,2016/17,4,1,4,3.0,1.5,1.0,1.0,1.0,1.6666666666666667,2,0.0,3.266666666666667
8220,221,Zabaleta,2016/17,4,1,4,3.0,1.5,1.0,1.0,2.0,1.3333333333333333,1,0.0,1.1
8328,224,Sagna,2016/17,4,1,4,3.0,1.5,1.0,1.0,2.0,0.0,2,0.0,0.0
8400,226,Otamendi,2016/17,4,1,4,3.0,1.5,1.0,1.0,2.0,3.6666666666666665,3,0.0,5.133333333333334
9157,247,Shaw,2016/17,4,4,1,1.5,3.0,1.0,1.0,6.0,6.0,1,0.0,3.933333333333333
9266,250,Valencia,2016/17,4,4,1,1.5,3.0,1.0,1.0,9.0,5.333333333333333,1,0.0,5.266666666666667
9410,254,Blind,2016/17,4,4,1,1.5,3.0,1.0,1.0,7.0,5.333333333333333,1,0.0,2.8666666666666663
9446,255,Bailly,2016/17,4,4,1,1.5,3.0,1.0,1.0,8.0,4.666666666666667,0,0.0,1.9666666666666663
10171,275,Ayala,2016/17,4,9,11,2.0,1.0,3.0,1.0,5.0,4.333333333333333,7,0.0,5.5
10208,276,Friend,2016/17,4,9,11,2.0,1.0,3.0,1.0,2.0,1.6666666666666667,1,0.0,5.866666666666667
10282,278,Gibson,2016/17,4,9,11,2.0,1.0,3.0,1.0,9.0,4.0,1,0.0,3.0333333333333337
10946,296,Bertrand,2016/17,4,18,7,1.0,2.5,1.0,3.0,0.0,0.0,0,0.0,0.0
10982,297,Fonte,2016/17,4,17,7,1.5,2.5,0.5,3.0,2.0,1.0,0,0.0,1.7666666666666668
11128,301,Cédric,2016/17,4,18,7,1.0,2.5,1.0,3.0,2.0,1.3333333333333333,1,0.0,4.533333333333334
11200,303,van Dijk,2016/17,4,18,7,1.0,2.5,1.0,3.0,2.0,1.0,0,0.0,3.6333333333333337
11743,318,Shawcross,2016/17,4,20,5,0.5,2.5,4.0,0.0,2.0,1.3333333333333333,0,0.0,4.2
11817,320,Cameron,2016/17,4,20,5,0.5,2.5,4.0,0.0,2.0,0.0,0,0.0,0.0
11854,321,Pieters,2016/17,4,20,5,0.5,2.5,4.0,0.0,1.0,0.3333333333333333,0,0.0,2.333333333333333
12594,341,Kaboul,2016/17,4,10,17,2.5,1.5,2.5,0.5,1.0,1.0,1,0.0,1.933333333333333
12705,344,van Aanholt,2016/17,4,11,3,1.0,2.5,1.0,1.0,2.0,4.0,1,0.0,5.8
12779,346,Koné,2016/17,4,19,3,2.5,2.5,2.5,1.0,2.0,1.3333333333333333,1,0.0,4.2
13225,358,Naughton,2016/17,4,13,2,1.0,1.0,1.5,2.0,1.0,1.0,1,0.0,5.833333333333332
13263,359,Williams,2016/17,4,3,19,2.5,2.5,1.0,2.5,6.0,4.333333333333333,6,0.0,3.6
13301,360,Taylor,2016/17,4,13,2,1.0,1.0,1.5,2.0,0.0,0.0,1,0.0,0.0
13339,361,Rangel,2016/17,4,13,2,1.0,1.0,1.5,2.0,1.0,0.0,1,0.0,0.0
13377,362,Amat,2016/17,4,13,2,1.0,1.0,1.5,2.0,1.0,0.6666666666666666,0,0.0,3.0
13415,363,Fernández,2016/17,4,13,2,1.0,1.0,1.5,2.0,0.0,0.3333333333333333,0,0.0,2.5666666666666664
13491,365,Kingsley,2016/17,4,13,2,1.0,1.0,1.5,2.0,1.0,1.0,1,0.0,2.4666666666666672
14135,382,Alderweireld,2016/17,4,5,20,2.5,0.5,0.0,4.0,2.0,4.666666666666667,6,0.0,4.966666666666668
14209,384,Walker,2016/17,4,5,20,2.5,0.5,0.0,4.0,1.0,6.333333333333332,11,0.0,2.4333333333333336
14246,385,Vertonghen,2016/17,4,5,20,2.5,0.5,0.0,4.0,1.0,4.333333333333333,6,0.0,3.0666666666666664
14283,386,Davies,2016/17,4,5,20,2.5,0.5,0.0,4.0,0.0,0.0,6,0.0,0.0
15099,408,Cathcart,2016/17,4,10,17,2.5,1.5,2.5,0.5,1.0,1.0,0,0.0,1.8
15136,409,Prödl,2016/17,4,10,17,2.5,1.5,2.5,0.5,0.0,0.6666666666666666,1,0.0,0.8333333333333334
15210,411,Holebas,2016/17,4,10,17,2.5,1.5,2.5,0.5,0.0,2.333333333333333,7,0.0,5.199999999999998
15284,413,Britos,2016/17,4,10,17,2.5,1.5,2.5,0.5,0.0,1.0,1,0.0,2.9333333333333336
15950,431,Evans,2016/17,4,12,14,1.5,2.0,0.5,2.5,8.0,3.0,1,0.0,1.7333333333333332
16024,433,Dawson,2016/17,4,12,14,1.5,2.0,0.5,2.5,6.0,3.0,2,0.0,3.333333333333333
16135,436,McAuley,2016/17,4,12,14,1.5,2.0,0.5,2.5,6.0,5.0,2,0.0,5.7333333333333325
16729,452,Collins,2016/17,4,17,10,1.5,2.5,0.5,2.5,1.0,2.333333333333333,0,0.0,3.4666666666666663
16767,453,Reid,2016/17,4,17,10,1.5,2.5,0.5,2.5,1.0,2.0,0,0.0,2.466666666666667
16919,457,Byram,2016/17,4,17,10,1.5,2.5,0.5,2.5,1.0,1.6666666666666667,-1,0.0,2.5666666666666664
17641,476,Denayer,2016/17,4,19,3,2.5,2.5,2.5,1.0,0.0,0.0,1,0.0,0.0
17678,477,Barragán,2016/17,4,9,11,2.0,1.0,3.0,1.0,6.0,3.6666666666666665,3,0.0,4.633333333333334
18490,499,Djilobodji,2016/17,4,19,3,2.5,2.5,2.5,1.0,2.0,1.3333333333333333,1,0.0,3.8333333333333335
18712,505,Masuaku,2016/17,4,17,10,1.5,2.5,0.5,2.5,3.0,3.333333333333333,0,0.0,3.866666666666666
19934,538,Manquillo,2016/17,4,19,3,2.5,2.5,2.5,1.0,2.0,0.0,1,0.0,0.0
20004,540,Janmaat,2016/17,4,10,17,2.5,1.5,2.5,0.5,1.0,0.0,1,0.0,0.0
20524,555,Mustafi,2016/17,4,7,18,2.5,1.0,3.0,1.0,0.0,0.0,2,0.0,0.0
20764,562,Martins Indi,2016/17,4,20,5,0.5,2.5,4.0,0.0,0.0,0.0,0,0.0,0.0
76,3,Koscielny,2016/17,5,4,12,2.333333333333333,1.6666666666666667,1.3333333333333333,0.6666666666666666,10.0,4.666666666666667,2,0.0,4.133333333333333
184,6,Bellerín,2016/17,5,4,12,2.333333333333333,1.6666666666666667,1.3333333333333333,0.6666666666666666,2.0,2.0,2,3.0,3.5666666666666664
328,10,Monreal,2016/17,5,4,12,2.333333333333333,1.6666666666666667,1.3333333333333333,0.6666666666666666,1.0,1.6666666666666667,2,2.8,2.7666666666666675
1091,31,Francis,2016/17,5,17,1,1.0,3.0,1.6666666666666667,0.3333333333333333,6.0,2.6666666666666665,0,2.2,3.4333333333333336
1129,32,Steve Cook,2016/17,5,17,1,1.0,3.0,1.6666666666666667,0.3333333333333333,7.0,3.0,0,2.2,3.366666666666668
1167,33,Daniels,2016/17,5,17,1,1.0,3.0,1.6666666666666667,0.3333333333333333,8.0,3.333333333333333,0,2.6,2.6
1205,34,Smith,2016/17,5,17,1,1.0,3.0,1.6666666666666667,0.3333333333333333,11.0,4.0,-1,4.2,4.133333333333334
2002,55,Lowton,2016/17,5,16,11,0.0,1.6666666666666667,2.0,0.3333333333333333,2.0,1.0,0,2.2,3.9
2040,56,Mee,2016/17,5,16,11,0.0,1.6666666666666667,2.0,0.3333333333333333,1.0,0.3333333333333333,-1,1.8,3.0
2078,57,Ward,2016/17,5,16,11,0.0,1.6666666666666667,2.0,0.3333333333333333,2.0,1.3333333333333333,1,2.2,2.9333333333333336
2116,58,Keane,2016/17,5,16,11,0.0,1.6666666666666667,2.0,0.3333333333333333,2.0,1.0,1,2.2,3.0
2797,76,Ivanovic,2016/17,5,5,6,0.3333333333333333,1.75,2.333333333333333,1.5,6.0,4.0,1,3.2,4.933333333333335
2834,77,Azpilicueta,2016/17,5,5,6,0.3333333333333333,1.75,2.333333333333333,1.5,1.0,3.0,1,3.2,3.7
2871,78,Cahill,2016/17,5,5,6,0.3333333333333333,1.75,2.333333333333333,1.5,1.0,2.6666666666666665,1,2.2,3.333333333333333
3795,103,Tomkins,2016/17,5,8,20,1.6666666666666667,0.6666666666666666,2.0,2.6666666666666665,1.0,0.0,7,0.0,0.0
3832,104,Dann,2016/17,5,8,20,1.6666666666666667,0.6666666666666666,2.0,2.6666666666666665,2.0,6.333333333333332,8,4.4,9.033333333333333
3869,105,Ward,2016/17,5,8,20,1.6666666666666667,0.6666666666666666,2.0,2.6666666666666665,1.0,1.6666666666666667,2,1.8,3.6666666666666665
3906,106,Kelly,2016/17,5,8,20,1.6666666666666667,0.6666666666666666,2.0,2.6666666666666665,2.0,2.6666666666666665,5,0.0,2.2666666666666666
3943,107,Delaney,2016/17,5,8,20,1.6666666666666667,0.6666666666666666,2.0,2.6666666666666665,2.0,1.3333333333333333,1,2.4,2.5333333333333345
4612,125,Baines,2016/17,5,2,13,1.3333333333333333,1.3333333333333333,2.0,1.3333333333333333,8.0,5.666666666666668,2,4.2,4.766666666666667
4650,126,Coleman,2016/17,5,2,13,1.3333333333333333,1.3333333333333333,2.0,1.3333333333333333,6.0,0.0,10,0.0,0.0
4688,127,Jagielka,2016/17,5,2,13,1.3333333333333333,1.3333333333333333,2.0,1.3333333333333333,6.0,5.333333333333333,2,4.0,3.7
4726,128,Stones,2016/17,5,1,17,3.0,1.0,0.3333333333333333,1.6666666666666667,2.0,1.3333333333333333,1,1.4,2.033333333333333
4762,129,Galloway,2016/17,5,2,18,1.3333333333333333,1.0,2.0,2.0,2.0,3.0,1,0.0,2.5
5518,149,Davies,2016/17,5,12,4,1.6666666666666667,2.333333333333333,0.6666666666666666,1.3333333333333333,2.0,1.3333333333333333,0,3.4,4.566666666666666
5632,152,Robertson,2016/17,5,12,4,1.6666666666666667,2.333333333333333,0.6666666666666666,1.3333333333333333,2.0,1.3333333333333333,0,2.6,3.100000000000001
5670,153,Maguire,2016/17,5,12,4,1.6666666666666667,2.333333333333333,0.6666666666666666,1.3333333333333333,1.0,0.0,0,0.0,0.0
6199,167,Morgan,2016/17,5,11,16,1.6666666666666667,0.0,0.3333333333333333,2.0,0.0,4.666666666666667,6,4.2,3.5666666666666664
6236,168,Fuchs,2016/17,5,11,16,1.6666666666666667,0.0,0.3333333333333333,2.0,0.0,4.666666666666667,12,4.0,5.6999999999999975
6384,172,Simpson,2016/17,5,11,16,1.6666666666666667,0.0,0.3333333333333333,2.0,0.0,2.6666666666666665,7,2.8,1.966666666666666
6421,173,Huth,2016/17,5,11,16,1.6666666666666667,0.0,0.3333333333333333,2.0,-1.0,3.0,6,0.0,2.333333333333333
7089,191,Lovren,2016/17,5,6,5,1.75,0.3333333333333333,1.5,2.333333333333333,1.0,3.6666666666666665,9,0.0,5.166666666666666
7165,193,Clyne,2016/17,5,6,5,1.75,0.3333333333333333,1.5,2.333333333333333,2.0,2.0,2,2.2,4.699999999999998
7355,198,Stewart,2016/17,5,6,5,1.75,0.3333333333333333,1.5,2.333333333333333,1.0,1.0,1,0.0,0.13333333333333333
7393,199,Matip,2016/17,5,6,5,1.75,0.3333333333333333,1.5,2.333333333333333,2.0,1.6666666666666667,2,0.0,3.233333333333333
8185,220,Kolarov,2016/17,5,1,17,3.0,1.0,0.3333333333333333,1.6666666666666667,2.0,3.0,6,2.4,3.9
8293,223,Clichy,2016/17,5,1,17,3.0,1.0,0.3333333333333333,1.6666666666666667,2.0,3.333333333333333,6,0.0,3.266666666666667
8329,224,Sagna,2016/17,5,1,17,3.0,1.0,0.3333333333333333,1.6666666666666667,2.0,3.333333333333333,6,0.0,1.7333333333333334
8401,226,Otamendi,2016/17,5,1,17,3.0,1.0,0.3333333333333333,1.6666666666666667,3.0,1.6666666666666667,0,0.0,5.133333333333333
9050,244,Smalling,2016/17,5,7,9,1.6666666666666667,1.6666666666666667,2.333333333333333,0.6666666666666666,1.0,1.0,1,0.0,1.0
9158,247,Shaw,2016/17,5,7,9,1.6666666666666667,1.6666666666666667,2.333333333333333,0.6666666666666666,1.0,2.6666666666666665,1,4.2,4.166666666666667
9230,249,McNair,2016/17,5,19,3,1.6666666666666667,1.0,0.6666666666666666,1.3333333333333333,0.0,0.0,1,0.0,0.13333333333333333
9267,250,Valencia,2016/17,5,7,9,1.6666666666666667,1.6666666666666667,2.333333333333333,0.6666666666666666,1.0,4.0,2,4.0,5.166666666666667
9447,255,Bailly,2016/17,5,7,9,1.6666666666666667,1.6666666666666667,2.333333333333333,0.6666666666666666,0.0,3.0,1,3.4,1.933333333333333
10172,275,Ayala,2016/17,5,13,2,1.3333333333333333,1.3333333333333333,1.3333333333333333,2.0,7.0,4.0,0,0.0,5.833333333333332
10209,276,Friend,2016/17,5,13,2,1.3333333333333333,1.3333333333333333,1.3333333333333333,2.0,1.0,2.333333333333333,4,0.0,5.6000000000000005
10283,278,Gibson,2016/17,5,13,2,1.3333333333333333,1.3333333333333333,1.3333333333333333,2.0,1.0,3.6666666666666665,1,3.0,3.333333333333333
10320,279,Nsue,2016/17,5,13,2,1.3333333333333333,1.3333333333333333,1.3333333333333333,2.0,6.0,2.6666666666666665,0,0.0,3.0333333333333337
10947,296,Bertrand,2016/17,5,14,15,1.6666666666666667,0.6666666666666666,2.0,2.0,0.0,0.0,7,0.0,0.0
10983,297,Fonte,2016/17,5,18,15,1.0,0.6666666666666666,2.0,2.0,0.0,3.333333333333333,8,0.0,1.8
11129,301,Cédric,2016/17,5,14,15,1.6666666666666667,0.6666666666666666,2.0,2.0,1.0,4.0,9,3.0,5.333333333333333
11165,302,Martina,2016/17,5,14,15,1.6666666666666667,0.6666666666666666,2.0,2.0,0.0,0.0,1,0.0,0.0
11201,303,van Dijk,2016/17,5,14,15,1.6666666666666667,0.6666666666666666,2.0,2.0,0.0,3.0,7,2.2,3.3666666666666667
11744,318,Shawcross,2016/17,5,20,8,0.6666666666666666,1.6666666666666667,2.6666666666666665,2.0,0.0,0.6666666666666666,0,1.0,5.3
11818,320,Cameron,2016/17,5,20,8,0.6666666666666666,1.6666666666666667,2.6666666666666665,2.0,0.0,0.6666666666666666,0,0.0,3.333333333333333
12003,325,Johnson,2016/17,5,20,8,0.6666666666666666,1.6666666666666667,2.6666666666666665,2.0,0.0,0.0,0,0.0,0.0
12780,346,Koné,2016/17,5,19,3,1.6666666666666667,1.0,0.6666666666666666,1.3333333333333333,1.0,1.6666666666666667,2,0.0,2.7
13226,358,Naughton,2016/17,5,15,14,0.6666666666666666,1.6666666666666667,2.0,2.0,1.0,1.0,1,2.0,3.266666666666666
13264,359,Williams,2016/17,5,2,13,1.3333333333333333,1.3333333333333333,2.0,1.3333333333333333,6.0,4.666666666666667,2,0.0,4.4
13340,361,Rangel,2016/17,5,15,14,0.6666666666666666,1.6666666666666667,2.0,2.0,1.0,1.0,1,0.0,0.8333333333333334
13378,362,Amat,2016/17,5,15,14,0.6666666666666666,1.6666666666666667,2.0,2.0,0.0,1.0,2,1.8,2.1666666666666665
13416,363,Fernández,2016/17,5,15,14,0.6666666666666666,1.6666666666666667,2.0,2.0,0.0,0.6666666666666666,2,1.6,2.266666666666666
13492,365,Kingsley,2016/17,5,15,14,0.6666666666666666,1.6666666666666667,2.0,2.0,1.0,1.0,1,2.4,2.2000000000000006
14136,382,Alderweireld,2016/17,5,3,19,1.0,1.6666666666666667,1.3333333333333333,0.6666666666666666,6.0,4.666666666666667,6,4.4,4.9
14210,384,Walker,2016/17,5,3,19,1.0,1.6666666666666667,1.3333333333333333,0.6666666666666666,11.0,6.666666666666668,8,6.6,3.3000000000000003
14247,385,Vertonghen,2016/17,5,3,19,1.0,1.6666666666666667,1.3333333333333333,0.6666666666666666,6.0,4.666666666666667,7,4.4,3.0
14284,386,Davies,2016/17,5,3,19,1.0,1.6666666666666667,1.3333333333333333,0.6666666666666666,6.0,0.0,0,0.0,0.0
15100,408,Cathcart,2016/17,5,9,7,1.6666666666666667,1.6666666666666667,0.6666666666666666,2.333333333333333,0.0,1.0,2,0.0,2.6666666666666665
15137,409,Prödl,2016/17,5,9,7,1.6666666666666667,1.6666666666666667,0.6666666666666666,2.333333333333333,1.0,1.0,2,1.2,1.0666666666666669
15211,411,Holebas,2016/17,5,9,7,1.6666666666666667,1.6666666666666667,0.6666666666666666,2.333333333333333,7.0,2.6666666666666665,1,2.0,4.633333333333333
15248,412,Nyom,2016/17,5,10,18,1.0,1.0,2.0,2.0,0.0,0.0,0,0.0,0.0
15285,413,Britos,2016/17,5,9,7,1.6666666666666667,1.6666666666666667,0.6666666666666666,2.333333333333333,1.0,0.6666666666666666,1,0.0,2.1333333333333333
15951,431,Evans,2016/17,5,10,18,1.0,1.0,2.0,2.0,1.0,3.333333333333333,1,3.0,2.533333333333333
16025,433,Dawson,2016/17,5,10,18,1.0,1.0,2.0,2.0,2.0,2.6666666666666665,0,2.8,3.233333333333333
16136,436,McAuley,2016/17,5,10,18,1.0,1.0,2.0,2.0,2.0,3.0,1,4.6,3.2000000000000006
16730,452,Collins,2016/17,5,18,10,1.0,1.0,2.0,2.0,0.0,0.3333333333333333,0,3.0,4.333333333333333
16882,456,Ogbonna,2016/17,5,18,10,1.0,1.0,2.0,2.0,1.0,0.0,0,0.0,0.0
17642,476,Denayer,2016/17,5,19,3,1.6666666666666667,1.0,0.6666666666666666,1.3333333333333333,1.0,0.0,1,0.0,0.0
17679,477,Barragán,2016/17,5,13,2,1.3333333333333333,1.3333333333333333,1.3333333333333333,2.0,3.0,3.333333333333333,1,2.8,4.066666666666666
17753,479,Zuñiga,2016/17,5,9,7,1.6666666666666667,1.6666666666666667,0.6666666666666666,2.333333333333333,1.0,4.666666666666667,12,0.0,1.8333333333333333
18491,499,Djilobodji,2016/17,5,19,3,1.6666666666666667,1.0,0.6666666666666666,1.3333333333333333,1.0,1.3333333333333333,1,0.0,2.966666666666667
18713,505,Masuaku,2016/17,5,18,10,1.0,1.0,2.0,2.0,0.0,1.0,0,2.2,3.933333333333332
19935,538,Manquillo,2016/17,5,19,3,1.6666666666666667,1.0,0.6666666666666666,1.3333333333333333,1.0,1.3333333333333333,1,0.0,2.3666666666666667
20005,540,Janmaat,2016/17,5,9,7,1.6666666666666667,1.6666666666666667,0.6666666666666666,2.333333333333333,1.0,2.0,4,0.0,3.1
20525,555,Mustafi,2016/17,5,4,12,2.333333333333333,1.6666666666666667,1.3333333333333333,0.6666666666666666,2.0,0.0,2,0.0,0.0
20765,562,Martins Indi,2016/17,5,20,8,0.6666666666666666,1.6666666666666667,2.6666666666666665,2.0,0.0,0.0,0,0.0,0.0
21040,570,David Luiz,2016/17,5,5,6,0.3333333333333333,1.75,2.333333333333333,1.5,0.0,0.0,1,0.0,0.0
77,3,Koscielny,2016/17,6,3,8,2.6666666666666665,1.0,2.333333333333333,1.3333333333333333,2.0,6.0,6,5.4,3.866666666666666
185,6,Bellerín,2016/17,6,3,8,2.6666666666666665,1.0,2.333333333333333,1.3333333333333333,2.0,5.0,11,5.2,4.3
221,7,Gibbs,2016/17,6,3,8,2.6666666666666665,1.0,2.333333333333333,1.3333333333333333,1.0,0.0,1,0.0,0.0
329,10,Monreal,2016/17,6,3,8,2.6666666666666665,1.0,2.333333333333333,1.3333333333333333,2.0,3.0,6,4.0,3.0333333333333337
365,11,Chambers,2016/17,6,16,2,1.6666666666666667,2.333333333333333,2.6666666666666665,0.3333333333333333,6.0,0.0,1,0.0,0.0
1092,31,Francis,2016/17,6,15,5,1.6666666666666667,1.6666666666666667,1.6666666666666667,0.6666666666666666,0.0,4.0,6,3.2,3.0
1130,32,Steve Cook,2016/17,6,15,5,1.6666666666666667,1.6666666666666667,1.6666666666666667,0.6666666666666666,0.0,5.0,8,3.6,2.7333333333333343
1168,33,Daniels,2016/17,6,15,5,1.6666666666666667,1.6666666666666667,1.6666666666666667,0.6666666666666666,0.0,4.333333333333333,5,3.4,3.1666666666666665
1206,34,Smith,2016/17,6,15,5,1.6666666666666667,1.6666666666666667,1.6666666666666667,0.6666666666666666,-1.0,5.333333333333333,6,4.0,3.7
2003,55,Lowton,2016/17,6,13,11,1.25,1.6666666666666667,1.0,2.0,0.0,2.6666666666666665,6,3.2,4.500000000000001
2041,56,Mee,2016/17,6,13,11,1.25,1.6666666666666667,1.0,2.0,-1.0,2.0,6,2.6,3.3666666666666667
2079,57,Ward,2016/17,6,13,11,1.25,1.6666666666666667,1.0,2.0,1.0,3.0,6,3.2,2.0
2117,58,Keane,2016/17,6,13,11,1.25,1.6666666666666667,1.0,2.0,1.0,5.666666666666668,14,4.6,5.1000000000000005
2798,76,Ivanovic,2016/17,6,8,3,1.0,2.6666666666666665,1.3333333333333333,2.333333333333333,1.0,2.333333333333333,0,2.8,4.933333333333335
2835,77,Azpilicueta,2016/17,6,8,3,1.0,2.6666666666666665,1.3333333333333333,2.333333333333333,1.0,1.0,1,2.4,3.4666666666666672
2872,78,Cahill,2016/17,6,8,3,1.0,2.6666666666666665,1.3333333333333333,2.333333333333333,1.0,1.0,1,2.0,2.766666666666667
3796,103,Tomkins,2016/17,6,7,20,1.6666666666666667,1.6666666666666667,0.6666666666666666,2.0,7.0,3.0,1,0.0,3.766666666666666
3870,105,Ward,2016/17,6,7,20,1.6666666666666667,1.6666666666666667,0.6666666666666666,2.0,2.0,1.3333333333333333,1,1.6,3.5
3907,106,Kelly,2016/17,6,7,20,1.6666666666666667,1.6666666666666667,0.6666666666666666,2.0,5.0,2.6666666666666665,1,2.0,3.2000000000000006
3944,107,Delaney,2016/17,6,7,20,1.6666666666666667,1.6666666666666667,0.6666666666666666,2.0,1.0,1.3333333333333333,1,2.2,2.3000000000000007
