,player_id,name,season,round,team_rank,opponent_team_rank,team_pot,opp_pot,concede_pot,opp_concede_pot,prev_points,form_points,total_points,save_form,long_form,ict_form
21182,574,Grant,2016/17,10,12,19,1.4,1.0,2.2,2.4,6.0,5.0,3,2.6666666666666665,4.4,1.7666666666666668
46,2,Cech,2016/17,11,4,5,2.0,1.5,1.6666666666666667,0.5,1.0,3.333333333333333,2,2.0,3.6,1.7
1021,29,Boruc,2016/17,11,13,20,2.0,1.1666666666666667,1.0,1.6666666666666667,1.0,3.333333333333333,1,2.333333333333333,3.0,1.533333333333334
1970,54,Heaton,2016/17,11,9,16,1.4285714285714286,1.5,1.1428571428571428,1.5,11.0,5.666666666666668,2,7.0,4.8,4.933333333333334
2692,73,Courtois,2016/17,11,2,7,1.6666666666666667,1.1666666666666667,0.8333333333333334,1.5,6.0,6.333333333333332,6,2.0,6.4,1.3
3764,102,Mandanda,2016/17,11,16,9,1.5,1.4285714285714286,1.5,1.1428571428571428,2.0,1.6666666666666667,2,3.333333333333333,2.0,2.3999999999999995
4580,124,Stekelenburg,2016/17,11,7,2,1.1666666666666667,1.6666666666666667,1.5,0.8333333333333334,1.0,6.333333333333332,1,4.0,4.6,4.166666666666667
6168,166,Zieler,2016/17,11,14,11,1.5,0.8333333333333334,0.8333333333333334,2.0,1.0,3.0,2,2.6666666666666665,0.0,2.0000000000000004
7020,189,Karius,2016/17,11,1,8,3.4,1.1666666666666667,0.2,1.6666666666666667,2.0,2.6666666666666665,4,3.6666666666666665,3.2,2.5666666666666664
8984,242,de Gea,2016/17,11,6,19,1.3333333333333333,0.8333333333333334,1.3333333333333333,2.0,6.0,2.6666666666666665,2,1.0,3.8,0.9999999999999994
10141,274,Valdés,2016/17,11,15,3,1.0,2.0,0.8333333333333334,0.6666666666666666,6.0,6.666666666666668,4,4.333333333333333,4.8,3.4
10881,294,Forster,2016/17,11,10,18,1.5,1.1666666666666667,1.5,1.6666666666666667,2.0,1.3333333333333333,1,2.333333333333333,2.4,1.7
12564,340,Pickford,2016/17,11,20,13,1.1666666666666667,2.0,1.6666666666666667,1.0,1.0,2.333333333333333,4,3.6666666666666665,3.0,2.666666666666668
13156,356,Fabianski,2016/17,11,19,6,0.8333333333333334,1.3333333333333333,2.0,1.3333333333333333,1.0,2.6666666666666665,1,1.3333333333333333,2.4,0.9333333333333323
14068,380,Lloris,2016/17,11,5,4,1.5,2.0,0.5,1.6666666666666667,2.0,3.333333333333333,2,1.0,4.4,1.5333333333333323
15032,406,Pantilimon,2016/17,11,8,1,1.1666666666666667,3.4,1.6666666666666667,0.2,0.0,0.0,1,0.0,0.0,0.0
15069,407,Gomes,2016/17,11,8,1,1.1666666666666667,3.4,1.6666666666666667,0.2,6.0,5.333333333333333,1,4.0,5.0,2.8666666666666667
15920,430,Foster,2016/17,11,11,14,0.8333333333333334,1.5,2.0,0.8333333333333334,1.0,1.6666666666666667,2,3.333333333333333,2.2,2.400000000000001
16660,450,Adrián,2016/17,11,17,12,0.8333333333333334,1.0,2.0,2.0,2.0,3.333333333333333,2,3.0,4.0,1.966666666666668
20046,541,Bravo,2016/17,11,3,15,2.0,1.0,0.6666666666666666,0.8333333333333334,6.0,3.333333333333333,2,1.3333333333333333,4.6,1.0666666666666662
20496,554,Marshall,2016/17,11,18,10,1.1666666666666667,1.5,1.6666666666666667,1.5,2.0,2.6666666666666665,4,3.333333333333333,2.2,2.833333333333334
21183,574,Grant,2016/17,11,12,17,1.0,0.8333333333333334,2.0,2.0,3.0,3.6666666666666665,2,3.0,4.4,2.0000000000000004
47,2,Cech,2016/17,12,4,6,2.1666666666666665,1.5,1.1666666666666667,0.8333333333333334,2.0,2.0,3,2.0,3.0,1.3666666666666665
1060,30,Federici,2016/17,12,10,13,1.0,1.1666666666666667,1.3333333333333333,2.0,0.0,0.0,7,0.0,0.0,0.0
1971,54,Heaton,2016/17,12,12,9,0.2,0.8333333333333334,0.8,2.5,2.0,4.333333333333333,0,5.333333333333333,4.4,3.699999999999999
2693,73,Courtois,2016/17,12,1,15,0.6666666666666666,1.1666666666666667,1.6666666666666667,1.6666666666666667,6.0,6.0,6,0.6666666666666666,6.2,0.6000000000000001
3692,100,Hennessey,2016/17,12,16,3,1.3333333333333333,2.5,2.1666666666666665,1.0,3.0,2.0,1,2.333333333333333,0.0,1.8333333333333333
4581,124,Stekelenburg,2016/17,12,7,20,1.3333333333333333,1.0,2.1666666666666665,2.1666666666666665,1.0,1.3333333333333333,2,2.333333333333333,4.6,1.5666666666666669
6169,166,Zieler,2016/17,12,14,8,0.8333333333333334,1.5,2.833333333333333,0.6666666666666666,2.0,1.3333333333333333,1,2.333333333333333,2.2,1.8333333333333337
7021,189,Karius,2016/17,12,2,11,1.8571428571428568,1.3333333333333333,1.4285714285714286,2.1666666666666665,4.0,4.0,6,3.6666666666666665,4.0,2.533333333333333
8985,242,de Gea,2016/17,12,6,4,1.5,2.1666666666666665,0.8333333333333334,1.1666666666666667,2.0,3.333333333333333,2,0.3333333333333333,3.6,0.6666666666666661
10142,274,Valdés,2016/17,12,15,1,1.1666666666666667,0.6666666666666666,1.6666666666666667,1.6666666666666667,4.0,4.0,2,3.333333333333333,4.8,2.766666666666666
10882,294,Forster,2016/17,12,11,2,1.3333333333333333,1.8571428571428568,2.1666666666666665,1.4285714285714286,1.0,3.0,6,2.333333333333333,2.4,2.033333333333333
12565,340,Pickford,2016/17,12,19,18,1.5,1.5,0.6666666666666666,0.6666666666666666,4.0,4.0,7,4.666666666666667,3.2,3.5333333333333345
13157,356,Fabianski,2016/17,12,20,7,1.0,1.3333333333333333,2.1666666666666665,2.1666666666666665,1.0,2.0,4,2.333333333333333,2.8,1.7999999999999992
14069,380,Lloris,2016/17,12,5,17,1.5,0.8333333333333334,0.8333333333333334,2.5,2.0,1.6666666666666667,1,1.0,2.8,1.5666666666666658
15070,407,Gomes,2016/17,12,8,14,1.5,0.8333333333333334,0.6666666666666666,2.833333333333333,1.0,3.0,2,2.6666666666666665,5.2,1.966666666666668
15921,430,Foster,2016/17,12,9,12,0.8333333333333334,0.2,2.5,0.8,2.0,3.0,6,2.333333333333333,3.0,1.5333333333333343
16699,451,Randolph,2016/17,12,17,5,0.8333333333333334,1.5,2.5,0.8333333333333334,0.0,0.0,2,0.0,0.0,0.0
20047,541,Bravo,2016/17,12,3,16,2.5,1.3333333333333333,1.0,2.1666666666666665,2.0,3.333333333333333,2,1.3333333333333333,2.8,1.0666666666666662
20497,554,Marshall,2016/17,12,18,19,1.5,1.5,0.6666666666666666,0.6666666666666666,4.0,2.333333333333333,1,2.333333333333333,1.8,2.0333333333333337
21184,574,Grant,2016/17,12,13,10,1.1666666666666667,1.0,2.0,1.3333333333333333,2.0,2.333333333333333,2,2.6666666666666665,3.8,1.8666666666666671
48,2,Cech,2016/17,13,4,12,2.142857142857143,1.0,1.5714285714285714,1.5714285714285714,3.0,2.333333333333333,2,2.6666666666666665,3.0,1.9666666666666663
1061,30,Federici,2016/17,13,12,4,1.0,2.142857142857143,1.5714285714285714,1.5714285714285714,7.0,0.0,1,0.0,0.0,0.0
2694,73,Courtois,2016/17,13,1,5,0.7142857142857143,1.4285714285714286,1.8571428571428568,0.5714285714285714,6.0,5.0,3,2.0,5.6,1.6666666666666667
3693,100,Hennessey,2016/17,13,17,19,1.8571428571428568,1.4285714285714286,2.0,2.2857142857142856,1.0,1.3333333333333333,0,2.6666666666666665,0.0,2.1333333333333333
4582,124,Stekelenburg,2016/17,13,7,10,1.0,1.7142857142857142,2.0,2.571428571428572,2.0,2.333333333333333,4,4.0,5.0,2.733333333333334
6170,166,Zieler,2016/17,13,14,15,1.5714285714285714,1.1428571428571428,1.0,1.0,1.0,1.3333333333333333,1,1.3333333333333333,2.2,1.3666666666666671
7022,189,Karius,2016/17,13,2,20,3.1666666666666665,1.0,0.16666666666666666,2.0,6.0,5.333333333333333,6,2.6666666666666665,4.0,1.7333333333333332
8986,242,de Gea,2016/17,13,6,16,1.4285714285714286,0.8571428571428571,0.8571428571428571,1.8571428571428568,2.0,2.0,2,0.3333333333333333,2.4,0.7333333333333326
10143,274,Valdés,2016/17,13,15,14,1.1428571428571428,1.5714285714285714,1.0,1.0,2.0,2.0,0,3.0,4.4,2.433333333333333
10883,294,Forster,2016/17,13,10,7,1.7142857142857142,1.0,2.571428571428572,2.0,6.0,4.333333333333333,6,1.0,3.2,1.1
12566,340,Pickford,2016/17,13,20,2,1.0,3.1666666666666665,2.0,0.16666666666666666,7.0,4.333333333333333,2,5.333333333333333,3.2,3.7333333333333343
13158,356,Fabianski,2016/17,13,19,17,1.4285714285714286,1.8571428571428568,2.2857142857142856,2.0,4.0,1.6666666666666667,0,2.0,2.4,1.4333333333333316
14070,380,Lloris,2016/17,13,5,1,1.4285714285714286,0.7142857142857143,0.5714285714285714,1.8571428571428568,1.0,1.6666666666666667,2,2.0,2.6,1.5666666666666658
15071,407,Gomes,2016/17,13,8,11,1.0,1.0,2.0,1.7142857142857142,2.0,1.0,0,2.333333333333333,3.6,1.633333333333334
15922,430,Foster,2016/17,13,9,18,0.8571428571428571,1.0,1.8571428571428568,2.0,6.0,3.6666666666666665,3,2.333333333333333,2.8,1.2666666666666675
16700,451,Randolph,2016/17,13,16,6,0.8571428571428571,1.4285714285714286,1.8571428571428568,0.8571428571428571,2.0,0.0,4,0.0,0.0,0.0
17498,472,Robinson,2016/17,13,13,3,1.375,2.4285714285714284,1.25,1.0,0.0,0.0,2,0.0,0.0,0.0
20048,541,Bravo,2016/17,13,3,13,2.4285714285714284,1.375,1.0,1.25,2.0,2.333333333333333,3,2.333333333333333,3.0,1.7999999999999996
20498,554,Marshall,2016/17,13,18,9,1.0,0.8571428571428571,2.0,1.8571428571428568,1.0,2.333333333333333,2,2.6666666666666665,2.2,1.9000000000000004
21185,574,Grant,2016/17,13,11,8,1.0,1.0,1.7142857142857142,2.0,2.0,3.6666666666666665,7,1.6666666666666667,4.0,1.2000000000000004
49,2,Cech,2016/17,14,2,17,2.571428571428572,0.7142857142857143,1.0,2.2857142857142856,2.0,2.333333333333333,2,2.6666666666666665,2.0,1.9666666666666663
1024,29,Boruc,2016/17,14,10,3,2.2857142857142856,2.0,1.2857142857142858,1.75,1.0,1.0,1,1.0,2.8,0.8333333333333338
2695,73,Courtois,2016/17,14,1,4,2.0,1.8571428571428568,1.1428571428571428,1.1428571428571428,3.0,4.0,3,3.333333333333333,4.8,2.566666666666667
3694,100,Hennessey,2016/17,14,14,12,1.5714285714285714,1.7142857142857142,2.2857142857142856,1.7142857142857142,0.0,2.6666666666666665,7,2.333333333333333,2.6,1.8
4583,124,Stekelenburg,2016/17,14,8,6,1.2857142857142858,1.2857142857142858,2.2857142857142856,1.2857142857142858,4.0,2.6666666666666665,2,3.0,2.0,1.833333333333334
6171,166,Zieler,2016/17,14,16,18,0.8571428571428571,1.4285714285714286,2.571428571428572,0.7142857142857143,1.0,1.3333333333333333,2,2.0,1.4,1.6333333333333335
7023,189,Karius,2016/17,14,3,10,2.0,2.2857142857142856,1.75,1.2857142857142858,6.0,4.333333333333333,1,1.6666666666666667,3.8,1.3333333333333333
8987,242,de Gea,2016/17,14,6,8,1.2857142857142858,1.2857142857142858,1.2857142857142858,2.2857142857142856,2.0,2.0,2,2.0,2.8,1.6999999999999995
10144,274,Valdés,2016/17,14,13,19,1.1428571428571428,1.4285714285714286,1.5714285714285714,0.7142857142857143,0.0,2.6666666666666665,6,1.6666666666666667,3.6,1.5999999999999996
10884,294,Forster,2016/17,14,12,14,1.7142857142857142,1.5714285714285714,1.7142857142857142,2.2857142857142856,6.0,4.333333333333333,1,1.3333333333333333,3.2,1.0333333333333332
12567,340,Pickford,2016/17,14,18,16,1.4285714285714286,0.8571428571428571,0.7142857142857143,2.571428571428572,2.0,4.0,3,4.666666666666667,3.4,3.166666666666668
13159,356,Fabianski,2016/17,14,20,5,0.8571428571428571,2.0,2.571428571428572,0.7142857142857143,0.0,2.0,2,5.333333333333333,1.6,3.6666666666666656
14071,380,Lloris,2016/17,14,5,20,2.0,0.8571428571428571,0.7142857142857143,2.571428571428572,2.0,3.0,6,1.3333333333333333,2.6,0.9666666666666658
15072,407,Gomes,2016/17,14,11,7,1.4285714285714286,0.7142857142857143,0.7142857142857143,2.2857142857142856,0.0,1.0,1,0.6666666666666666,2.0,0.5000000000000008
15923,430,Foster,2016/17,14,7,11,0.7142857142857143,1.4285714285714286,2.2857142857142856,0.7142857142857143,3.0,4.0,3,3.333333333333333,3.0,2.0333333333333345
16701,451,Randolph,2016/17,14,17,2,0.7142857142857143,2.571428571428572,2.2857142857142856,1.0,4.0,2.333333333333333,1,5.0,0.0,3.533333333333333
17499,472,Robinson,2016/17,14,15,9,0.16666666666666666,1.2857142857142858,1.0,1.7142857142857142,2.0,0.0,1,0.0,0.0,0.0
20049,541,Bravo,2016/17,14,4,1,1.8571428571428568,2.0,1.1428571428571428,1.1428571428571428,3.0,2.0,1,2.0,2.8,1.6666666666666663
20499,554,Marshall,2016/17,14,19,13,1.4285714285714286,1.1428571428571428,0.7142857142857143,1.5714285714285714,2.0,2.0,3,1.6666666666666667,2.4,1.1000000000000003
21186,574,Grant,2016/17,14,9,15,1.2857142857142858,0.16666666666666666,1.7142857142857142,1.0,7.0,5.666666666666668,8,2.333333333333333,4.4,1.6666666666666672
50,2,Cech,2016/17,15,2,11,2.25,1.0,1.5,1.875,2.0,2.333333333333333,3,2.6666666666666665,2.4,1.966666666666666
1025,29,Boruc,2016/17,15,12,13,1.125,1.5555555555555556,1.75,1.3333333333333333,1.0,1.3333333333333333,2,2.0,2.6,1.6666666666666672
1974,54,Heaton,2016/17,15,13,12,1.5555555555555556,1.125,1.3333333333333333,1.75,0.0,1.0,1,2.333333333333333,3.6,1.9999999999999984
2696,73,Courtois,2016/17,15,1,8,0.875,1.125,2.0,2.0,3.0,4.0,6,3.333333333333333,4.8,2.5666666666666664
3695,100,Hennessey,2016/17,15,15,19,2.0,1.125,2.0,2.0,7.0,3.0,2,3.0,2.6,2.1666666666666665
4584,124,Stekelenburg,2016/17,15,9,7,1.125,1.125,2.0,2.0,2.0,2.6666666666666665,2,3.333333333333333,2.2,2.233333333333334
6172,166,Zieler,2016/17,15,14,4,1.875,2.375,1.125,1.375,2.0,1.3333333333333333,1,2.333333333333333,1.4,1.8000000000000005
7024,189,Karius,2016/17,15,3,17,3.0,1.125,0.5714285714285714,2.0,1.0,2.6666666666666665,1,2.0,3.6,1.4666666666666666
8988,242,de Gea,2016/17,15,6,5,1.375,1.25,0.75,0.625,2.0,4.0,8,3.333333333333333,3.2,2.2
10145,274,Valdés,2016/17,15,16,10,1.0,1.875,1.25,2.5,6.0,2.6666666666666665,2,1.3333333333333333,2.8,1.2666666666666662
10885,294,Forster,2016/17,15,10,16,1.875,1.0,2.5,1.25,1.0,4.333333333333333,6,1.0,4.0,0.4666666666666665
12568,340,Pickford,2016/17,15,20,18,1.125,1.625,2.0,2.25,3.0,2.0,1,3.6666666666666665,3.4,2.466666666666668
13160,356,Fabianski,2016/17,15,18,20,1.625,1.125,2.25,2.0,2.0,2.6666666666666665,6,4.333333333333333,2.6,2.8666666666666663
14072,380,Lloris,2016/17,15,5,6,1.25,1.375,0.625,0.75,6.0,3.6666666666666665,3,2.333333333333333,2.8,1.6999999999999993
15073,407,Gomes,2016/17,15,7,9,1.125,1.125,2.0,2.0,1.0,0.6666666666666666,1,1.0,1.0,0.5666666666666674
15924,430,Foster,2016/17,15,8,1,1.125,0.875,2.0,2.0,3.0,2.6666666666666665,2,3.0,3.2,1.800000000000001
16702,451,Randolph,2016/17,15,17,3,1.125,3.0,2.0,0.5714285714285714,1.0,2.0,1,4.333333333333333,0.0,2.9666666666666663
20050,541,Bravo,2016/17,15,4,14,2.375,1.875,1.375,1.125,1.0,1.3333333333333333,0,2.333333333333333,1.6,1.9
20500,554,Marshall,2016/17,15,19,15,1.125,2.0,2.0,2.0,3.0,2.333333333333333,2,2.333333333333333,2.4,1.6000000000000003
21187,574,Grant,2016/17,15,11,2,1.0,2.25,1.875,1.5,8.0,5.666666666666668,2,3.0,4.2,2.0333333333333337
51,2,Cech,2016/17,16,3,8,2.375,1.375,1.125,2.25,3.0,2.0,1,2.6666666666666665,2.2,1.966666666666666
1026,29,Boruc,2016/17,16,10,14,2.125,0.75,1.125,2.375,2.0,3.333333333333333,7,2.6666666666666665,2.4,2.133333333333334
1975,54,Heaton,2016/17,16,13,15,0.14285714285714285,0.625,0.8571428571428571,2.375,1.0,4.333333333333333,12,3.333333333333333,5.2,3.0333333333333314
2697,73,Courtois,2016/17,16,1,20,1.875,1.5,1.0,0.75,6.0,5.333333333333333,7,2.6666666666666665,5.0,2.0
3696,100,Hennessey,2016/17,16,16,6,1.5,1.375,2.25,1.25,2.0,3.6666666666666665,2,3.333333333333333,2.4,2.433333333333333
4585,124,Stekelenburg,2016/17,16,8,3,1.375,2.375,2.25,1.125,2.0,2.0,2,1.3333333333333333,2.4,1.1000000000000008
6173,166,Zieler,2016/17,16,14,10,0.75,2.125,2.375,1.125,1.0,1.6666666666666667,2,3.0,1.4,2.1333333333333333
6987,188,Mignolet,2016/17,16,2,17,2.1111111111111107,1.0,1.5555555555555556,1.75,3.0,4.0,7,2.6666666666666665,3.2,2.333333333333333
8989,242,de Gea,2016/17,16,6,16,1.375,1.5,1.25,2.25,8.0,4.0,2,3.6666666666666665,3.2,2.7
10146,274,Valdés,2016/17,16,17,2,1.0,2.1111111111111107,1.75,1.5555555555555556,2.0,3.0,1,1.3333333333333333,2.2,1.2666666666666662
10886,294,Forster,2016/17,16,9,12,1.625,1.125,1.75,1.625,6.0,4.666666666666667,7,1.6666666666666667,5.2,1.0333333333333332
12569,340,Pickford,2016/17,16,20,1,1.5,1.875,0.75,1.0,1.0,2.333333333333333,3,3.6666666666666665,3.2,2.666666666666668
13161,356,Fabianski,2016/17,16,18,7,0.875,0.625,2.25,2.375,6.0,3.0,1,4.333333333333333,2.6,3.0666666666666664
14073,380,Lloris,2016/17,16,5,19,2.125,1.5,0.875,0.75,3.0,5.666666666666668,8,3.0,4.0,3.0
15074,407,Gomes,2016/17,16,11,4,1.5,1.875,0.75,1.25,1.0,1.3333333333333333,2,2.333333333333333,1.2,1.7000000000000008
15925,430,Foster,2016/17,16,7,18,0.625,0.875,2.375,2.25,2.0,2.6666666666666665,3,3.0,3.4,2.100000000000001
16703,451,Randolph,2016/17,16,15,13,0.625,0.14285714285714285,2.375,0.8571428571428571,1.0,3.333333333333333,8,2.6666666666666665,3.2,1.8666666666666665
20051,541,Bravo,2016/17,16,4,11,1.875,1.5,1.25,0.75,0.0,2.333333333333333,6,1.6666666666666667,2.4,1.2999999999999996
20501,554,Marshall,2016/17,16,19,5,1.5,2.125,0.75,0.875,2.0,2.6666666666666665,3,4.0,2.2,2.400000000000001
21188,574,Grant,2016/17,16,12,9,1.125,1.625,1.625,1.75,2.0,6.666666666666668,10,3.6666666666666665,5.8,2.5333333333333337
52,2,Cech,2016/17,17,4,3,2.2222222222222223,1.8888888888888888,1.2222222222222223,1.2222222222222223,1.0,2.0,2,3.0,2.0,2.1666666666666665
1027,29,Boruc,2016/17,17,10,7,2.0,1.4444444444444444,1.0,1.6666666666666667,7.0,3.6666666666666665,2,4.0,2.6,3.0000000000000004
1976,54,Heaton,2016/17,17,16,5,0.25,2.1111111111111107,1.0,0.8888888888888888,12.0,5.333333333333333,3,5.0,3.6,4.166666666666665
2698,73,Courtois,2016/17,17,1,17,1.7777777777777777,1.3333333333333333,0.8888888888888888,2.1111111111111107,7.0,6.333333333333332,6,2.0,5.0,1.466666666666666
3697,100,Hennessey,2016/17,17,17,1,1.3333333333333333,1.7777777777777777,2.1111111111111107,0.8888888888888888,2.0,2.333333333333333,3,4.0,2.8,3.1
4548,123,Robles,2016/17,17,9,2,1.2222222222222223,2.0,2.1111111111111107,1.4,7.0,0.0,1,0.0,0.0,0.0
4586,124,Stekelenburg,2016/17,17,9,2,1.2222222222222223,2.0,2.1111111111111107,1.4,2.0,3.333333333333333,6,1.3333333333333333,3.2,1.2666666666666675
6137,165,Schmeichel,2016/17,17,15,11,0.8888888888888888,1.2222222222222223,2.333333333333333,1.6666666666666667,3.0,2.6666666666666665,2,5.0,3.8,2.9666666666666672
6988,188,Mignolet,2016/17,17,2,9,2.0,1.2222222222222223,1.4,2.1111111111111107,7.0,5.333333333333333,6,2.333333333333333,4.2,2.0666666666666664
8990,242,de Gea,2016/17,17,6,8,1.4444444444444444,0.5555555555555556,1.1111111111111112,2.1111111111111107,2.0,5.333333333333333,6,2.333333333333333,4.0,1.6999999999999995
10147,274,Valdés,2016/17,17,14,19,1.2222222222222223,0.7777777777777778,1.5555555555555556,2.333333333333333,1.0,3.0,6,1.3333333333333333,3.0,1.2999999999999994
10887,294,Forster,2016/17,17,7,10,1.4444444444444444,2.0,1.6666666666666667,1.0,7.0,5.333333333333333,3,2.6666666666666665,4.6,2.0
12570,340,Pickford,2016/17,17,18,12,1.3333333333333333,1.3333333333333333,0.7777777777777778,0.7777777777777778,3.0,4.0,8,3.6666666666666665,3.4,2.966666666666668
13162,356,Fabianski,2016/17,17,19,14,0.7777777777777778,1.2222222222222223,2.333333333333333,1.5555555555555556,1.0,2.6666666666666665,1,1.3333333333333333,2.0,1.0666666666666655
14074,380,Lloris,2016/17,17,5,16,2.1111111111111107,0.25,0.8888888888888888,1.0,8.0,4.333333333333333,2,3.333333333333333,4.2,3.2333333333333325
15075,407,Gomes,2016/17,17,12,18,1.3333333333333333,1.3333333333333333,0.7777777777777778,0.7777777777777778,2.0,2.0,3,3.333333333333333,1.4,2.366666666666668
15926,430,Foster,2016/17,17,8,6,0.5555555555555556,1.4444444444444444,2.1111111111111107,1.1111111111111112,3.0,2.333333333333333,2,2.333333333333333,2.6,1.5000000000000009
16704,451,Randolph,2016/17,17,13,20,0.5555555555555556,1.3333333333333333,2.1111111111111107,0.7777777777777778,8.0,5.666666666666668,8,2.333333333333333,4.4,1.633333333333333
20052,541,Bravo,2016/17,17,3,4,1.8888888888888888,2.2222222222222223,1.2222222222222223,1.2222222222222223,6.0,2.6666666666666665,2,1.3333333333333333,2.4,1.033333333333333
20502,554,Marshall,2016/17,17,20,13,1.3333333333333333,0.5555555555555556,0.7777777777777778,2.1111111111111107,3.0,2.6666666666666665,3,4.333333333333333,2.6,2.700000000000001
21189,574,Grant,2016/17,17,11,15,1.2222222222222223,0.8888888888888888,1.6666666666666667,2.333333333333333,10.0,5.0,3,4.333333333333333,6.0,2.9333333333333336
53,2,Cech,2016/17,18,4,9,2.1111111111111107,1.0,1.3333333333333333,2.1111111111111107,2.0,3.0,6,2.0,2.8,1.5999999999999996
1028,29,Boruc,2016/17,18,12,1,1.0,0.7777777777777778,1.5555555555555556,1.7777777777777777,2.0,3.333333333333333,1,3.333333333333333,2.6,2.3000000000000007
1977,54,Heaton,2016/17,18,14,15,1.5,0.8888888888888888,1.2,1.2222222222222223,3.0,8.0,9,5.0,5.0,3.8
2699,73,Courtois,2016/17,18,1,12,0.7777777777777778,1.0,1.7777777777777777,1.5555555555555556,6.0,6.666666666666668,7,2.6666666666666665,5.8,1.8666666666666665
3698,100,Hennessey,2016/17,18,17,10,1.8888888888888888,1.2222222222222223,2.0,1.7777777777777777,3.0,2.333333333333333,2,3.6666666666666665,3.2,2.833333333333333
4549,123,Robles,2016/17,18,7,16,1.2222222222222223,1.6666666666666667,2.0,1.2222222222222223,1.0,6.666666666666668,12,2.0,0.0,2.466666666666667
6138,165,Schmeichel,2016/17,18,16,7,1.6666666666666667,1.2222222222222223,1.2222222222222223,2.0,2.0,2.0,1,3.6666666666666665,2.2,2.0333333333333337
6989,188,Mignolet,2016/17,18,2,13,3.125,1.0,0.625,2.1111111111111107,6.0,5.0,2,1.6666666666666667,4.0,1.5666666666666664
8991,242,de Gea,2016/17,18,6,18,1.5555555555555556,1.2222222222222223,0.8888888888888888,1.7777777777777777,6.0,3.6666666666666665,3,2.0,4.2,1.7333333333333327
10148,274,Valdés,2016/17,18,15,14,0.8888888888888888,1.5,1.2222222222222223,1.2,6.0,3.333333333333333,3,2.0,3.6,1.366666666666666
10888,294,Forster,2016/17,18,8,5,1.7777777777777777,1.5555555555555556,2.4444444444444446,0.6666666666666666,3.0,3.333333333333333,0,2.6666666666666665,3.4,1.8666666666666665
12571,340,Pickford,2016/17,18,18,6,1.2222222222222223,1.5555555555555556,1.7777777777777777,0.8888888888888888,8.0,4.666666666666667,3,5.0,3.6,4.000000000000001
13163,356,Fabianski,2016/17,18,19,11,1.5555555555555556,1.0,2.0,2.1111111111111107,1.0,1.0,1,1.6666666666666667,2.2,1.166666666666666
14075,380,Lloris,2016/17,18,5,8,1.5555555555555556,1.7777777777777777,0.6666666666666666,2.4444444444444446,2.0,4.0,2,2.333333333333333,4.2,2.2333333333333325
15076,407,Gomes,2016/17,18,10,17,1.2222222222222223,1.8888888888888888,1.7777777777777777,2.0,3.0,4.333333333333333,8,3.6666666666666665,3.0,3.3666666666666667
15927,430,Foster,2016/17,18,9,4,1.0,2.1111111111111107,2.1111111111111107,1.3333333333333333,2.0,3.333333333333333,5,5.333333333333333,3.0,3.700000000000001
16705,451,Randolph,2016/17,18,11,19,1.0,1.5555555555555556,2.1111111111111107,2.0,8.0,6.666666666666668,4,4.0,4.4,2.9
20053,541,Bravo,2016/17,18,3,20,2.4444444444444446,1.2222222222222223,1.4444444444444444,1.7777777777777777,2.0,4.666666666666667,6,1.3333333333333333,3.0,0.833333333333333
20503,554,Marshall,2016/17,18,20,3,1.2222222222222223,2.4444444444444446,1.7777777777777777,1.4444444444444444,3.0,2.6666666666666665,2,4.666666666666667,2.6,2.633333333333334
21190,574,Grant,2016/17,18,13,2,1.0,3.125,2.1111111111111107,0.625,3.0,4.333333333333333,0,4.0,4.6,2.6666666666666665
54,2,Cech,2016/17,19,3,17,2.1,1.7,1.2,2.0,6.0,5.0,7,2.6666666666666665,3.8,1.8666666666666665
1029,29,Boruc,2016/17,19,10,20,1.2,1.4,1.4,2.1,1.0,3.6666666666666665,8,3.6666666666666665,4.0,2.5000000000000004
1978,54,Heaton,2016/17,19,11,18,1.7272727272727273,1.3,1.2727272727272727,1.8,9.0,4.666666666666667,2,3.6666666666666665,5.4,2.333333333333332
2700,73,Courtois,2016/17,19,1,14,1.0,1.1,1.6,2.2,7.0,4.666666666666667,1,1.6666666666666667,5.4,1.233333333333333
3699,100,Hennessey,2016/17,19,17,3,1.7,2.1,2.0,1.2,2.0,2.333333333333333,2,4.0,2.2,3.0666666666666664
4550,123,Robles,2016/17,19,7,19,1.3,1.3,2.0,1.8,12.0,4.666666666666667,1,1.6666666666666667,0.0,2.4
6139,165,Schmeichel,2016/17,19,15,12,1.6,1.1,1.3,2.1,1.0,3.6666666666666665,8,3.6666666666666665,3.4,2.4000000000000004
6990,188,Mignolet,2016/17,19,2,5,2.888888888888889,2.2,0.5555555555555556,1.4,2.0,5.0,7,1.3333333333333333,5.0,1.2
8992,242,de Gea,2016/17,19,6,16,1.6,0.9,0.9,1.3,3.0,3.6666666666666665,2,1.6666666666666667,4.2,1.0666666666666658
10149,274,Valdés,2016/17,19,16,6,0.9,1.6,1.3,0.9,3.0,4.666666666666667,5,5.0,3.4,3.4666666666666663
10889,294,Forster,2016/17,19,9,8,1.6,1.1,2.4,2.1,0.0,1.3333333333333333,1,2.0,3.4,1.4333333333333331
12535,339,Mannone,2016/17,19,18,11,1.3,1.7272727272727273,1.8,1.2727272727272727,1.0,1.0,0,2.0,0.0,1.3
13164,356,Fabianski,2016/17,19,20,10,1.4,1.2,2.1,1.4,1.0,1.3333333333333333,2,2.6666666666666665,2.2,1.3333333333333324
